Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Montana,SSP2,0.8234511224680645,0.2515263909438473,1.6039019421989271,1.9999999301801377,256566.99655082033,147290.41060271615
