Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Washington,SSP2,-1.8056279049501718,1.9999687998752964,1.034746326452359,1.9999643831067075,675465.0966310474,1462243.6797226572
