Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
South Dakota,SSP2,-0.47006148625156247,1.9999999981891454,1.9999999999983846,1.12146300223146,148571.61402501783,153358.86518216558
