Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
North Dakota,SSP2,-0.47278389066392723,1.9999999999984452,1.9998852139008576,1.1507153340693994,116968.53565165219,99240.89280051626
