Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Connecticut,SSP2,-0.3333335942249983,0.500000225861803,1.2021167297110757,2.0,164555.1578992243,398768.75306163286
