Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Ohio,SSP2,-1.9137872302536636,2.0,1.264697796031755,1.073287103679511,742278.9034099287,1838379.2874183927
