Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Massachusetts,SSP2,-1.9999951672348288,1.999999854912005,1.0610752807431847,1.0669104823689741,253245.1421903796,762199.236400273
