Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Wyoming,SSP2,0.6426942314490995,0.7338516983653863,1.9209354683912343,1.9999998344010015,105102.87578480686,73517.32050657245
