Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Alabama,SSP2,0.43899331020430843,1.2070520434390357,1.888566814273836,1.643989408923832,982847.2981669374,895963.7014343824
