Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Georgia,SSP2,-2.0,2.0,1.172657738887995,1.9993130261971712,1489160.6468138713,2816153.6300914786
