Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
New Mexico,SSP2,0.5563234538937585,0.588261248798151,1.1010550143790339,1.999999999999989,367338.5803745652,514009.74790347944
