Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Connecticut,SSP2,-1.6194398463518673,2.0,0.6610594786903413,1.9999999999999825,367311.14889304864,759004.064028659
