Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Kansas,SSP2,1.9999999999996763,0.02068111735000882,1.485496758259258,1.9999993529976927,323167.2485184929,553845.654400414
