Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Oregon,SSP2,-1.4735936662819373,1.9849695038143491,1.1533088612306006,1.999999999912835,435934.11324764526,904693.9803754839
