Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Wisconsin,SSP2,1.9999999999999953,-0.016861820795059525,1.2742596792052332,1.9999999995920505,534996.4924683704,846850.761561027
