Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Vermont,SSP2,-2.0,2.0,1.6408508407302163,1.7597287883420805,148731.81203346688,110879.88167524105
