Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
New Jersey,SSP2,-1.851939063041181,1.999995999747588,0.8470638086039888,2.0,229237.90615261416,1168357.3873359184
