Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Florida,SSP2,-1.5399847546023195,1.999999083715759,0.783883356137051,1.9514372186884748,1084839.5968564046,5388664.710255714
