Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Maine,SSP2,0.9118755662701257,0.2104868056845047,1.9999950579212964,1.9999981489809215,306308.88162170217,178941.51281882002
