Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Hawaii,SSP2,-2.0,-0.263317498100315,1.4236545150699784,1.9999999999999691,127093.87085497257,519560.2790860565
