Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Missouri,SSP2,0.5744415701609227,0.026124157329451215,1.2240449396758686,1.9999496178905416,689719.8740491233,1085781.6735020888
