Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Louisiana,SSP2,-1.6763461155220167,1.9999146290054044,1.1134842822841957,1.9999999999531948,739255.890519307,1006817.5085481395
