Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Indiana,SSP2,-0.18975904267754687,1.9999999999999996,1.3664929467142313,1.7646550854943956,552576.5159690665,1293115.1156160363
