Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Nevada,SSP2,-0.7526320676099421,1.9999999999977647,1.4999180885434549,0.20009079181183143,123150.12941534395,1149770.5149851344
