Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Delaware,SSP2,-1.5429031066499947,1.9999475561922846,0.8150498629114966,2.0,114023.87958166428,232897.41670049532
