Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
New Hampshire,SSP2,-1.9997750890695112,2.0,1.3759106456245376,0.7257537579720725,277294.4580734051,330194.29592732847
