Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Massachusetts,SSP2,-1.9999999999709597,-0.11010245569188398,0.5882296944302455,1.9992786403735547,506395.0726645096,1248650.411433795
