Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
New York,SSP2,-1.645179165,1.983480892,1.21301661,1.78415861,1273457.018,2594319.085
