Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Minnesota,SSP2,0.7856943297066565,0.024261077256333023,1.3241140853252655,1.9998150054862942,599407.048266155,948370.3520565439
