Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
South Carolina,SSP2,-0.17037636110965276,1.9999999999999991,1.3588713681981217,1.246356584532322,924380.7817297975,1130984.8056844883
