Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Idaho,SSP2,0.5860969360828809,0.26050142836078,1.4086031793483054,1.9999999968497193,246998.7841460154,377245.3267447611
