Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Kentucky,SSP2,1.8996752077389623,-0.021637056928384076,1.3357449455333787,2.0,736143.9823038904,835924.0467102147
