Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Utah,SSP2,1.999999999999936,0.08297629261493658,0.8681231165853733,1.9999999995596967,159347.74574693647,832627.7558239894
