Region,SSP,Alpha_Rural,Beta_Rural,Alpha_Urban,Beta_Urban,Rural_Value,Urban_Value
Tennessee,SSP2,0.7909240606929002,-0.012283599191179195,1.3287465783208874,1.708267496456679,728140.145981127,1340498.1970020626
